,highLoad,highLoad_SD,baseLoad,baseLoad_SD,Morning Rise Start,High Load Start,High Load Finish,Afternoon Fall Finish,highLoadDuration,riseTime,fallTime,Base To Peak Ratio,building_ID
39,0.7154735922813416,0.19617504001906086,0.11088544875383377,0.5760953605952861,0,0,94,96,23.5,0.0,0.5,0.15498188884968786,0
40,0.8044540286064148,0.17165177428605743,0.1061994805932045,0.5801654822734597,0,0,95,96,23.75,0.0,0.25,0.1320143560933839,0
41,0.7457228302955627,0.18818493387459972,0.10815375298261642,0.5695442269786254,0,0,94,95,23.5,0.0,0.25,0.14503210655324894,0
42,0.7775654792785645,0.18560068833542961,0.10686202347278595,0.6108166772155297,0,1,93,96,23.0,0.25,0.75,0.13743154283538148,0
43,0.7719913721084595,0.16638158547965212,0.1284865289926529,0.5273355380086134,0,0,94,95,23.5,0.0,0.25,0.1664351877945618,0
44,0.7386980652809143,0.19867733743490534,0.10697001218795776,0.6180285502705528,0,0,94,95,23.5,0.0,0.25,0.14480884303829725,0
45,0.7849774360656738,0.18010962786194043,0.14765460789203644,0.48905023376381695,0,1,91,93,22.5,0.25,0.5,0.18810044863465752,0
46,0.7145341634750366,0.20042794839527275,0.09719133377075195,0.5600789203360726,0,2,95,96,23.25,0.5,0.25,0.13602055540364305,0
47,0.7674108147621155,0.19481527674876079,0.09713689237833023,0.7524964347056601,0,2,95,96,23.25,0.5,0.25,0.12657743481037734,0
48,0.7543041706085205,0.20752036882451724,0.14198730885982513,0.5127039555729395,1,2,95,96,23.25,0.25,0.25,0.18823614450557735,0
49,0.7438305020332336,0.20809798223553125,0.09365151077508926,0.7570962950328222,0,0,94,96,23.5,0.0,0.5,0.12590437004007804,0
50,0.7349221110343933,0.21180496558501022,0.09269846975803375,0.6138389947160285,0,2,94,95,23.0,0.5,0.25,0.12613373358376967,0
51,0.7861733436584473,0.19314955495913508,0.11006079614162445,0.5912964363249393,0,1,93,95,23.0,0.25,0.5,0.13999558370862333,0
52,0.7561290264129639,0.20665244991620513,0.10098259150981903,0.6490656320428425,0,1,95,96,23.5,0.25,0.25,0.1335520631827548,0
53,0.7675968408584595,0.18739619034987823,0.09550347179174423,0.70547591525495,0,0,95,96,23.75,0.0,0.25,0.12441879214215595,0
54,0.7513107061386108,0.19301740703735737,0.10697810351848602,0.5141004981210247,0,1,95,96,23.5,0.25,0.25,0.1423886318195889,0
55,0.7248863577842712,0.2168215876644267,0.12633714079856873,0.49693778571329156,0,0,95,96,23.75,0.0,0.25,0.17428544411394084,0
56,0.7686471939086914,0.18984222333542186,0.14028248190879822,0.4820137626168475,0,0,95,96,23.75,0.0,0.25,0.18250568403878484,0
57,0.78492271900177,0.18302103879026957,0.10025127232074738,0.7096819456254982,0,0,92,94,23.0,0.0,0.5,0.12772120094605302,0
58,0.7722206711769104,0.1835389530472001,0.12785251438617706,0.47791894720267525,1,2,92,94,22.5,0.25,0.5,0.16556473966349824,0
59,0.7344306707382202,0.20027565996970223,0.10788890719413757,0.6002513431069588,0,1,88,90,21.75,0.25,0.5,0.14690141832678635,0
60,0.7430539727210999,0.20211752380021877,0.10836783796548843,0.6267571039578519,1,2,94,95,23.0,0.25,0.25,0.145841139330216,0
61,0.7738558053970337,0.1726047947084628,0.135940283536911,0.49240309825998557,0,1,93,95,23.0,0.25,0.5,0.17566616750670447,0
62,0.7786234617233276,0.20492678097001837,0.08827987313270569,0.7692579386607368,0,0,95,96,23.75,0.0,0.25,0.1133794156899868,0
63,0.7366935610771179,0.18478594528477182,0.07868970185518265,0.7469282689771097,0,0,92,94,23.0,0.0,0.5,0.10681470018569271,0
64,0.7980071306228638,0.1779775615165975,0.12911242246627808,0.5329875465515498,0,1,94,96,23.25,0.25,0.5,0.16179356989642776,0
65,0.7068232893943787,0.21060722803093504,0.07989351451396942,0.6148567124922341,0,1,93,95,23.0,0.25,0.5,0.11303180825072119,0
66,0.7568854093551636,0.19479825458737812,0.12887190282344818,0.5208535127751838,4,5,95,96,22.5,0.25,0.25,0.1702660683249819,0
67,0.7423988580703735,0.18978205492788422,0.11925485730171204,0.5319406656805437,0,0,95,96,23.75,0.0,0.25,0.16063448374863692,0
68,0.7589499950408936,0.20716281810479611,0.11421705037355423,0.6009062128240054,0,1,91,96,22.5,0.25,1.25,0.15049351224700913,0
69,0.7488989233970642,0.19669491411435083,0.1238812655210495,0.5630584044252677,2,4,94,96,22.5,0.5,0.5,0.16541787102472302,0
70,0.7422330975532532,0.19386062193412543,0.11532618850469589,0.5463697198087271,0,0,95,96,23.75,0.0,0.25,0.1553773186413606,0
71,0.7737597227096558,0.19048243836206105,0.10736048221588135,0.5988012225115339,0,0,95,96,23.75,0.0,0.25,0.13875170684758828,0
72,0.7810190320014954,0.1802724690107282,0.1361158937215805,0.4613923262835315,0,2,92,94,22.5,0.5,0.5,0.1742798678961256,0
73,0.7479531168937683,0.20492403079203203,0.12303493171930313,0.5433545186659448,0,0,94,96,23.5,0.0,0.5,0.16449551307475568,0
74,0.7257966995239258,0.17692226264136662,0.1394060254096985,0.419817233506282,0,0,95,96,23.75,0.0,0.25,0.19207310463266028,0
75,0.7601562738418579,0.1744718193070879,0.13869357109069824,0.4221380923566715,0,1,95,96,23.5,0.25,0.25,0.18245402407814884,0
76,0.765113353729248,0.1654101298238332,0.09594550728797913,0.7208406574274624,0,1,95,96,23.5,0.25,0.25,0.1254003825973367,0
77,0.7401283979415894,0.1987453143978068,0.10133752971887589,0.6199959077420066,0,2,94,95,23.0,0.5,0.25,0.13691885083819388,0
78,0.7634848952293396,0.1683773967533055,0.14486442506313324,0.4897877292284765,0,2,94,95,23.0,0.5,0.25,0.1897410491920971,0
79,0.7855061888694763,0.16870073976710892,0.12973517179489136,0.5212870906163066,0,0,94,96,23.5,0.0,0.5,0.16516123441574668,0
80,0.7729552388191223,0.19985119953004452,0.11013190448284149,0.5550702242117154,0,0,95,96,23.75,0.0,0.25,0.14248160689239242,0
81,0.731934666633606,0.2132188599415008,0.08734606951475143,0.5546172178339868,0,1,95,96,23.5,0.25,0.25,0.11933588269084594,0
82,0.7430024147033691,0.17968690335382934,0.08433662354946136,0.7259727708099407,0,2,95,96,23.25,0.5,0.25,0.11350787276126324,0
83,0.7556341886520386,0.1796941345719853,0.09420082718133926,0.7287651815121873,2,3,94,96,22.75,0.25,0.5,0.12466459114215349,0
84,0.7887910008430481,0.1805602500038349,0.13016115128993988,0.5211955580370252,0,0,90,91,22.5,0.0,0.25,0.16501348411787858,0
85,0.7454090118408203,0.20503038248863256,0.09987509995698929,0.6212025295917369,0,0,94,96,23.5,0.0,0.5,0.13398697677446017,0
86,0.7608323097229004,0.1790131619767345,0.1129334345459938,0.5241993673301614,0,0,95,96,23.75,0.0,0.25,0.14843406766876768,0
87,0.7521536946296692,0.1844994411225255,0.11068645119667053,0.528584517965838,0,1,95,96,23.5,0.25,0.25,0.1471593531840167,0
88,0.7744700908660889,0.16704225328265346,0.08648312836885452,0.6680807152643246,0,0,94,95,23.5,0.0,0.25,0.11166748643855381,0
89,0.7202936410903931,0.21446187528145508,0.09177658706903458,0.6414815013259003,0,0,95,96,23.75,0.0,0.25,0.12741551755212163,0
90,0.7754467129707336,0.20752081674812684,0.09478360414505005,0.673493040205508,0,0,95,96,23.75,0.0,0.25,0.12223097030347113,0
91,0.7483851909637451,0.19408744311402998,0.09170408546924591,0.729499263668444,0,0,93,96,23.25,0.0,0.75,0.12253594349074771,0
92,0.758996844291687,0.19148896319998643,0.10952716320753098,0.5934139460821944,0,0,94,96,23.5,0.0,0.5,0.14430516283601177,0
93,0.7318130731582642,0.2050417111032885,0.12246115505695343,0.5264017344856172,1,3,93,96,22.5,0.5,0.75,0.16733939246049737,0
94,0.7176485657691956,0.20879160923726417,0.12587572634220123,0.4944446660780027,0,1,95,96,23.5,0.25,0.25,0.17540023396728197,0
95,0.7509221434593201,0.19460578790151084,0.0974813848733902,0.6290968248351196,0,0,92,93,23.0,0.0,0.25,0.1298155683947694,0
96,0.8041254281997681,0.1651950976748475,0.14305979013442993,0.4102518806155461,0,0,95,96,23.75,0.0,0.25,0.17790730788691056,0
97,0.7140340805053711,0.22383804454675252,0.07901205122470856,0.7505877517181342,2,3,95,96,23.0,0.25,0.25,0.11065585436592366,0
98,0.7562392354011536,0.19859482365010406,0.09462573379278183,0.6584122485099151,0,1,95,96,23.5,0.25,0.25,0.12512671832292172,0
99,0.7536746263504028,0.20438141708664959,0.1301392763853073,0.48828928703146357,0,0,95,96,23.75,0.0,0.25,0.1726730233913994,0
100,0.7490544319152832,0.19566959957501553,0.0818985104560852,0.7748566442192996,1,3,95,96,23.0,0.5,0.25,0.109335859941014,0
101,0.77461838722229,0.19953233471376444,0.1410444676876068,0.46110438363823186,0,0,95,96,23.75,0.0,0.25,0.18208251961766522,0
102,0.7600626349449158,0.20185694338848792,0.10727467387914658,0.5823482829024786,2,3,94,96,22.75,0.25,0.5,0.14113925477591874,0
103,0.7336572408676147,0.20648465162032204,0.09566569328308105,0.6121311457790759,6,8,94,96,21.5,0.5,0.5,0.1303956233975799,0
104,0.7606780529022217,0.16275538588597765,0.10006215423345566,0.5988232788773589,0,0,89,92,22.25,0.0,0.75,0.13154336956572843,0
105,0.7505806684494019,0.21136600751517512,0.11460566520690918,0.5337078224368669,0,1,95,96,23.5,0.25,0.25,0.1526893377678764,0
106,0.7655870914459229,0.1950950685200266,0.13670048117637634,0.4717985888966138,0,0,95,96,23.75,0.0,0.25,0.17855640815233387,0
107,0.7657718062400818,0.19165628398759324,0.08256873488426208,0.7623867236325534,0,0,95,96,23.75,0.0,0.25,0.10782420325667547,0
108,0.7483134865760803,0.20109329101795778,0.103826142847538,0.5651962220572216,1,2,95,96,23.25,0.25,0.25,0.13874685504145606,0
109,0.7703966498374939,0.20203070209609805,0.12616799771785736,0.5822284445560412,0,3,94,96,22.75,0.75,0.5,0.16377017961393137,0
110,0.7238675951957703,0.21325901646039605,0.12553860247135162,0.5732295059570293,0,2,95,96,23.25,0.5,0.25,0.1734275761265424,0
111,0.7859010696411133,0.19307165016133201,0.10213913023471832,0.6272606329239686,2,3,94,95,22.75,0.25,0.25,0.12996436088496585,0
112,0.7846488356590271,0.18300153377833236,0.14298011362552643,0.46862374264387324,0,0,92,96,23.0,0.0,1.0,0.18222178779560327,0
113,0.7625678777694702,0.20520152158480937,0.09912484884262085,0.6475114985276954,0,0,94,95,23.5,0.0,0.25,0.12998823020524214,0
114,0.7603380084037781,0.19227784896234074,0.10227909684181213,0.6047244878008413,3,4,94,95,22.5,0.25,0.25,0.13451793243446108,0
115,0.7524012923240662,0.21299929597877684,0.08125736564397812,0.6901644012994835,1,2,95,96,23.25,0.25,0.25,0.10799737649703534,0
116,0.7426168918609619,0.20119031604672075,0.08738933503627777,0.6695948861976753,0,0,94,96,23.5,0.0,0.5,0.11767754813290651,0
117,0.7700997591018677,0.17971301372354612,0.08553480356931686,0.7182118791977936,0,0,92,94,23.0,0.0,0.5,0.11106977058280373,0
118,0.720695436000824,0.1979730115869616,0.11116167157888412,0.5433261569959035,0,1,94,96,23.25,0.25,0.5,0.15424223052628994,0
119,0.7775508165359497,0.18139677786467265,0.08726362884044647,0.6139205397800573,2,4,95,96,22.75,0.5,0.25,0.11222884342043755,0
120,0.7496579885482788,0.20779093538818816,0.09970936179161072,0.650249529917736,0,0,95,96,23.75,0.0,0.25,0.13300646870274674,0
121,0.7605869174003601,0.21041589100014724,0.12010014802217484,0.589829107713736,0,2,95,96,23.25,0.5,0.25,0.15790456721589408,0
122,0.7618741989135742,0.17785886278090784,0.1320156306028366,0.5365852433438355,0,2,95,96,23.25,0.5,0.25,0.1732774660056604,0
123,0.770570695400238,0.18172425097062345,0.10416863113641739,0.6153113195597226,0,1,95,96,23.5,0.25,0.25,0.1351837433712837,0
124,0.7882734537124634,0.1842037986442984,0.14110951125621796,0.4992459105616768,0,2,90,91,22.0,0.5,0.25,0.1790108630344542,0
125,0.7171574234962463,0.22148238371230491,0.07606097310781479,0.6541035315750802,0,1,94,96,23.25,0.25,0.5,0.10605896364707001,0
126,0.7684281468391418,0.1847164170884694,0.09760544449090958,0.6122160492889481,0,1,95,96,23.5,0.25,0.25,0.12701961125760497,0
127,0.7520895004272461,0.20149304151032876,0.10845169425010681,0.6529952995780475,0,0,93,94,23.25,0.0,0.25,0.14420051627964187,0
128,0.7760106325149536,0.1901756722981531,0.11598571389913559,0.5282977392603836,0,1,95,96,23.5,0.25,0.25,0.14946407824753685,0
129,0.7358824610710144,0.20033313869632408,0.11567073315382004,0.5301860610807183,0,0,95,96,23.75,0.0,0.25,0.15718642483403003,0
130,0.7732912302017212,0.19463698178326355,0.10740209370851517,0.6428287652013335,0,0,95,96,23.75,0.0,0.25,0.1388895793897704,0
131,0.768008291721344,0.19513259600803753,0.12004242092370987,0.5909563543438076,0,0,95,96,23.75,0.0,0.25,0.15630354804458907,0
132,0.7812910079956055,0.18977153298838073,0.09623536467552185,0.49381329698497084,0,0,94,95,23.5,0.0,0.25,0.12317480131047809,0
133,0.777618408203125,0.19234460235077117,0.12258332222700119,0.464837895915329,0,0,95,96,23.75,0.0,0.25,0.15763942948606313,0
134,0.7630078792572021,0.19633928535159503,0.13812220096588135,0.46551998311832793,0,0,95,96,23.75,0.0,0.25,0.18102329572316483,0
135,0.752179741859436,0.18624159850618274,0.09679710865020752,0.656422761649423,0,0,95,96,23.75,0.0,0.25,0.12868880038023747,0
136,0.749237060546875,0.20254914992006437,0.13050971925258636,0.5047498053002851,0,0,95,96,23.75,0.0,0.25,0.17419015439162355,0
137,0.7809677720069885,0.1845999397823234,0.1278500258922577,0.591624640000373,0,0,95,96,23.75,0.0,0.25,0.16370717265796933,0
138,0.7235077023506165,0.19392628133175213,0.1174643412232399,0.5857347395758045,0,0,92,96,23.0,0.0,1.0,0.16235396090685422,0
139,0.7550034523010254,0.19357413947075738,0.14022408425807953,0.4704113448708588,1,3,92,94,22.25,0.5,0.5,0.18572641466832812,0
140,0.7836270928382874,0.1737246085271704,0.1176488995552063,0.5347553678879696,0,1,94,96,23.25,0.25,0.5,0.1501337825483847,0
141,0.740155041217804,0.21620427982835203,0.11602775007486343,0.5881534177688909,0,0,93,94,23.25,0.0,0.25,0.15676141296553053,0
142,0.7934463024139404,0.18671671116346225,0.117276132106781,0.5897081268388827,0,1,95,96,23.5,0.25,0.25,0.14780600999713037,0
143,0.7602735757827759,0.19369078233834883,0.11446873098611832,0.5188066598137314,0,2,94,95,23.0,0.5,0.25,0.15056255357587772,0
144,0.8176573514938354,0.16261473781846264,0.15088050067424774,0.4165407871022424,0,0,91,93,22.75,0.0,0.5,0.18452778587337787,0
145,0.746049165725708,0.20818766044656756,0.1161314845085144,0.5540514652557044,0,0,95,96,23.75,0.0,0.25,0.15566197221807662,0
146,0.7720860838890076,0.19837033826110487,0.11400764435529709,0.5794277645045072,0,0,94,95,23.5,0.0,0.25,0.14766183037652889,0
147,0.7370011210441589,0.19553011133920434,0.11938800662755966,0.5434819062197193,0,0,93,94,23.25,0.0,0.25,0.16199162147598184,0
148,0.7675322890281677,0.184365136283102,0.11119960248470306,0.6593960264410794,0,0,94,95,23.5,0.0,0.25,0.14487938041733922,0
149,0.7245940566062927,0.19897159756976232,0.10248231887817383,0.5788006479706497,3,4,94,96,22.5,0.25,0.5,0.14143411465194708,0
150,0.7547515034675598,0.1800406337420136,0.08750730752944946,0.7036851410877382,0,3,95,96,23.0,0.75,0.25,0.11594187905213049,0
151,0.7575017213821411,0.17326104335824788,0.10053327679634094,0.6983038605392821,0,3,93,95,22.5,0.75,0.5,0.13271689549814814,0
152,0.7545120716094971,0.18988312067705368,0.13807353377342224,0.5082279134008594,0,1,91,93,22.5,0.25,0.5,0.1829971169034962,0
153,0.7741797566413879,0.20356265245603042,0.13509704172611237,0.5416421020075756,0,0,95,96,23.75,0.0,0.25,0.17450345422644706,0
154,0.8018121719360352,0.16482056508924653,0.10913198441267014,0.604568973692139,0,0,94,96,23.5,0.0,0.5,0.13610666965701312,0
155,0.7739150524139404,0.1841431739029308,0.11334256082773209,0.565645829593282,0,0,93,96,23.25,0.0,0.75,0.14645349056618306,0
156,0.7274577021598816,0.21032181005455677,0.0957084596157074,0.6677854783659557,0,0,93,94,23.25,0.0,0.25,0.13156566949740325,0
157,0.725117027759552,0.18740557784774828,0.12480180710554123,0.5364083050085027,0,0,95,96,23.75,0.0,0.25,0.1721126415844221,0
158,0.7923603057861328,0.17003791298068244,0.11575809121131897,0.5680578894427857,0,0,95,96,23.75,0.0,0.25,0.14609274387675272,0
159,0.7207052111625671,0.20778287790183905,0.0875745341181755,0.6839068304512783,0,0,95,96,23.75,0.0,0.25,0.12151228097394956,0
160,0.75958651304245,0.1969950439223252,0.11169203370809555,0.6167609595884905,0,0,92,96,23.0,0.0,1.0,0.14704320283508454,0
161,0.7825307846069336,0.186359577590693,0.0930258259177208,0.7208609999507437,0,1,95,96,23.5,0.25,0.25,0.11887816779559389,0
162,0.7995082139968872,0.1853010901983834,0.15076887607574463,0.4695518193052965,0,0,95,96,23.75,0.0,0.25,0.18857701951806544,0
163,0.7299328446388245,0.19426293750057672,0.07809225469827652,0.810999616939206,0,2,95,96,23.25,0.5,0.25,0.10698553335672555,0
164,0.7484593391418457,0.19580835137895292,0.10101442039012909,0.62429246184114,0,1,94,96,23.25,0.25,0.5,0.13496313708363675,0
165,0.7609913349151611,0.19727954176116577,0.12262911349534988,0.5654016303905687,0,0,95,96,23.75,0.0,0.25,0.1611439025242267,0
166,0.7356410622596741,0.19387728934568108,0.10471408814191818,0.5574746342573728,0,1,94,95,23.25,0.25,0.25,0.14234399561692104,0
167,0.7449812889099121,0.19853507705433968,0.08697831630706787,0.5853823254895995,0,2,95,96,23.25,0.5,0.25,0.1167523501621607,0
168,0.7691646218299866,0.21855278349523238,0.09701677411794662,0.6877717407790623,0,2,94,96,23.0,0.5,0.5,0.12613265270459992,0
169,0.7899606227874756,0.20693119621167191,0.08693191409111023,0.7063811664988544,0,1,92,93,22.75,0.25,0.25,0.11004588277370082,0
170,0.752504825592041,0.2117103801555905,0.10127285122871399,0.6547231687331324,0,1,95,96,23.5,0.25,0.25,0.13458099906407447,0
171,0.7803775072097778,0.17487100691216892,0.12670759856700897,0.5967071467069527,0,0,95,96,23.75,0.0,0.25,0.16236705619572395,0
172,0.7548683285713196,0.18534075602453423,0.13442201912403107,0.4734940791443523,0,0,95,96,23.75,0.0,0.25,0.1780734653134026,0
173,0.7418400645256042,0.20438908096738787,0.10133066028356552,0.572840733535872,0,3,95,96,23.0,0.75,0.25,0.1365936744712824,0
174,0.732628345489502,0.18797063148864937,0.10401081293821335,0.6817273807950447,0,0,94,95,23.5,0.0,0.25,0.14196940860746937,0
175,0.7899784445762634,0.1977361085510176,0.07610361278057098,0.7960754926303452,0,0,95,96,23.75,0.0,0.25,0.0963363156337667,0
176,0.7310604453086853,0.21145791913500672,0.10288815945386887,0.645858278572988,0,1,95,96,23.5,0.25,0.25,0.14073823869710944,0
177,0.7983918190002441,0.1868522669109009,0.1628078818321228,0.4391019574491765,0,0,94,96,23.5,0.0,0.5,0.20391977717907078,0
178,0.7549951672554016,0.19688371106735866,0.12175516784191132,0.48832150408812985,0,0,94,96,23.5,0.0,0.5,0.16126615523185683,0
179,0.773256778717041,0.16709949190231846,0.11290665715932846,0.6608059548339308,0,2,94,96,23.0,0.5,0.5,0.14601444211929057,0
180,0.7859552502632141,0.1765648494127281,0.12373672425746918,0.5284886578255266,0,1,95,96,23.5,0.25,0.25,0.15743482115047913,0
181,0.7678683400154114,0.1776655703896693,0.09276381880044937,0.7618001423069778,6,7,94,96,21.75,0.25,0.5,0.12080693260329964,0
182,0.7637288570404053,0.20554345956418218,0.11824330687522888,0.5312495983074851,0,0,89,95,22.25,0.0,1.5,0.15482367306827216,0
183,0.7373886108398438,0.1927344218825982,0.08846520632505417,0.6853410242336802,0,1,95,96,23.5,0.25,0.25,0.11997094208479478,0
184,0.7199774384498596,0.18468380442209126,0.14103816449642181,0.5225458538384566,0,1,92,94,22.75,0.25,0.5,0.19589247796442436,0
185,0.7353937029838562,0.19507776835510926,0.13458393514156342,0.4767066274348066,0,1,95,96,23.5,0.25,0.25,0.18300936572544718,0
186,0.7184360027313232,0.19342011469668696,0.07621465623378754,0.7835678935080774,0,3,94,96,22.75,0.75,0.5,0.10608412710949548,0
187,0.8012004494667053,0.17541054238336462,0.12531977891921997,0.5087863736654685,0,1,95,96,23.5,0.25,0.25,0.15641501324997417,0
188,0.7995589971542358,0.17439848478952502,0.11297149211168289,0.5657118745464633,0,0,94,95,23.5,0.0,0.25,0.14129225299667356,0
189,0.7342007160186768,0.19737926539741857,0.09483283758163452,0.7453435853858285,0,0,91,92,22.75,0.0,0.25,0.12916473045120558,0
190,0.7735159397125244,0.20029344761572462,0.13065797090530396,0.45572332769332463,0,0,94,96,23.5,0.0,0.5,0.16891438714742288,0
191,0.7591449618339539,0.2056062774396944,0.11647956073284149,0.5648033449958045,0,0,94,96,23.5,0.0,0.5,0.15343520221941329,0
192,0.7337888479232788,0.1989283672546697,0.0816630870103836,0.6821179778469019,0,2,94,95,23.0,0.5,0.25,0.11128962676593018,0
193,0.7523772120475769,0.20160376525167367,0.10400824248790741,0.6118630347964684,0,0,93,95,23.25,0.0,0.5,0.13823949054072415,0
194,0.7863367199897766,0.19321075068100982,0.09819211810827255,0.6526077645682493,0,0,94,96,23.5,0.0,0.5,0.12487286376445599,0
195,0.7682687044143677,0.19445449791728248,0.10825464874505997,0.5715318623731417,1,2,95,96,23.25,0.25,0.25,0.14090727387832336,0
196,0.732001781463623,0.20256047739621488,0.10898499935865402,0.643879404574288,0,1,95,96,23.5,0.25,0.25,0.14888624880221013,0
197,0.7512784600257874,0.19658372606116248,0.11001899093389511,0.5968026679851467,0,1,95,96,23.5,0.25,0.25,0.1464423603068811,0
198,0.7561637163162231,0.18731881076327717,0.10993599146604538,0.6562695628076551,0,0,94,96,23.5,0.0,0.5,0.14538649381593813,0
199,0.8063474893569946,0.19096773008455037,0.1313374787569046,0.5130262860667157,0,1,93,96,23.0,0.25,0.75,0.16287950355204428,0
