,highLoad,highLoad_SD,baseLoad,baseLoad_SD,Morning Rise Start,High Load Start,High Load Finish,Afternoon Fall Finish,highLoadDuration,riseTime,fallTime,Base To Peak Ratio,building_ID
39,0.7728065848350525,0.2058372526318412,0.11035604774951935,0.568287462281604,1,2,94,95,23.0,0.25,0.25,0.142799052072096,0
40,0.7609708309173584,0.21471183613467626,0.10112644731998444,0.6488189534458285,0,0,94,96,23.5,0.0,0.5,0.13289135826412088,0
41,0.7471049427986145,0.202579936192896,0.14647991955280304,0.46807281023867403,0,1,95,96,23.5,0.25,0.25,0.19606337900014048,0
42,0.7597495317459106,0.1792817422093406,0.10337971895933151,0.499224814637656,0,1,95,96,23.5,0.25,0.25,0.1360707899638504,0
43,0.7370282411575317,0.1929557490075843,0.10393927991390228,0.6194017215447711,0,0,95,96,23.75,0.0,0.25,0.14102482660727025,0
44,0.7550817131996155,0.22094911664029743,0.10290280729532242,0.6393854459593867,0,0,94,95,23.5,0.0,0.25,0.13628035945841896,0
45,0.7721109986305237,0.19882673313224547,0.07541842013597488,0.7183563746031238,8,9,94,96,21.25,0.25,0.5,0.09767820982960077,0
46,0.7595033049583435,0.20097804165024177,0.08793747425079346,0.753233987146066,0,1,95,96,23.5,0.25,0.25,0.11578287240714057,0
47,0.7447256445884705,0.216580249444092,0.12028734385967255,0.5381851151839732,0,0,95,96,23.75,0.0,0.25,0.1615190033185206,0
48,0.8081393837928772,0.17340759690961918,0.1200498715043068,0.5353192342917482,0,0,95,96,23.75,0.0,0.25,0.14855094790810874,0
49,0.7496770024299622,0.2109221408431712,0.09823926538228989,0.6020520648099181,0,1,95,96,23.5,0.25,0.25,0.13104212222578857,0
50,0.7200178503990173,0.21360918286127487,0.11487413197755814,0.5250045644271734,0,1,92,94,22.75,0.25,0.5,0.15954345008793536,0
51,0.7865105271339417,0.19660673745517113,0.09649766236543655,0.6523020110800924,0,2,95,96,23.25,0.5,0.25,0.12269087194175995,0
52,0.7560513019561768,0.2026773204579218,0.1126178577542305,0.571374406868055,0,0,95,96,23.75,0.0,0.25,0.1489553122424994,0
53,0.7638288736343384,0.19856775171944083,0.11574580520391464,0.5857108198388183,1,2,94,96,23.0,0.25,0.5,0.15153368666621614,0
54,0.7390839457511902,0.20524768159024873,0.10570631176233292,0.5997450883552969,0,0,92,93,23.0,0.0,0.25,0.14302341752924308,0
55,0.742550253868103,0.18688790975319647,0.12170503288507462,0.4927946927123785,0,0,95,96,23.75,0.0,0.25,0.16390140903068456,0
56,0.7589769959449768,0.2029953851727264,0.11029122024774551,0.6419074680418619,0,0,94,95,23.5,0.0,0.25,0.14531562990315092,0
57,0.7736549973487854,0.18060192790677373,0.0841328576207161,0.7237848850539239,0,0,95,96,23.75,0.0,0.25,0.10874725544206192,0
58,0.7462390661239624,0.20076412477054373,0.10338535904884338,0.6815934076229224,0,1,95,96,23.5,0.25,0.25,0.1385418745038864,0
59,0.7271639108657837,0.21818856084852636,0.10697856545448303,0.5661284458875001,0,0,95,96,23.75,0.0,0.25,0.14711753960274385,0
60,0.7990142107009888,0.15855387156986592,0.1456134021282196,0.4407590092049182,0,0,95,96,23.75,0.0,0.25,0.1822413170855503,0
61,0.746837317943573,0.20123649116019018,0.11988595128059387,0.5090338466280774,1,4,95,96,22.75,0.75,0.25,0.16052485380712028,0
62,0.7299960255622864,0.21437366077636208,0.09916756302118301,0.6262214365165557,0,0,93,96,23.25,0.0,0.75,0.13584671634999418,0
63,0.7394196391105652,0.21350225381634116,0.091561459004879,0.7121442121685833,1,2,95,96,23.25,0.25,0.25,0.12382881676637188,0
64,0.7484250664710999,0.1837432621491565,0.13570480048656464,0.5096971064549832,0,2,95,96,23.25,0.5,0.25,0.18132049094296981,0
65,0.798425555229187,0.18915993137324139,0.10236921906471252,0.5810118718196324,0,0,94,95,23.5,0.0,0.25,0.12821385587454998,0
66,0.7878797650337219,0.18695041218589592,0.13631819188594818,0.5115480612000731,0,0,94,95,23.5,0.0,0.25,0.17301902896327545,0
67,0.7156107425689697,0.1964604692870772,0.11055666953325272,0.6078819085140071,0,0,92,96,23.0,0.0,1.0,0.1544927471831481,0
68,0.7636466026306152,0.19479058628783447,0.10083504766225815,0.6875110417574422,0,1,94,95,23.25,0.25,0.25,0.13204412527326234,0
69,0.6992419362068176,0.1937335254228995,0.09760071337223053,0.6639871490638063,0,0,95,96,23.75,0.0,0.25,0.13958074926353212,0
70,0.7373978495597839,0.18193948534706794,0.13402174413204193,0.5035391743005123,0,0,95,96,23.75,0.0,0.25,0.1817495727876763,0
71,0.770309329032898,0.21113248536829313,0.0953703448176384,0.7432776858144411,0,1,95,96,23.5,0.25,0.25,0.12380785383629357,0
72,0.7411090731620789,0.177781142723911,0.13361939787864685,0.48206070315687016,0,0,94,95,23.5,0.0,0.25,0.1802965349061711,0
73,0.7816113233566284,0.18216136839178534,0.14607614278793335,0.4424671763879725,0,0,93,96,23.25,0.0,0.75,0.18689102680934766,0
74,0.751460075378418,0.20139407323059585,0.11772260069847107,0.5039015636253628,0,1,94,96,23.25,0.25,0.5,0.15665848999255041,0
75,0.74420166015625,0.1962950293585459,0.13498419523239136,0.48660896629470485,0,0,95,96,23.75,0.0,0.25,0.1813812068143607,0
76,0.7456203699111938,0.19735219435187876,0.1281874179840088,0.5654847677050611,0,0,95,96,23.75,0.0,0.25,0.17192048816916897,0
77,0.7663872241973877,0.20147442681681316,0.08103945851325989,0.7410660009642425,2,4,94,96,22.5,0.5,0.5,0.10574218352625837,0
78,0.7714542150497437,0.1952068106462454,0.0993412584066391,0.5972924825089073,0,1,95,96,23.5,0.25,0.25,0.1287714247568581,0
79,0.7468731999397278,0.17549778527560017,0.12147721648216248,0.4803451474068711,0,3,95,96,23.0,0.75,0.25,0.16264771114021176,0
80,0.7761029005050659,0.18422426238663756,0.1033872738480568,0.621901493938812,4,5,93,96,22.0,0.25,0.75,0.13321335841004495,0
81,0.7601988315582275,0.1829929308563104,0.10177551209926605,0.6293237857060553,0,0,93,94,23.25,0.0,0.25,0.13388012171848562,0
82,0.7271508574485779,0.21140051528058332,0.09213469922542572,0.6968788891575443,0,0,91,92,22.75,0.0,0.25,0.1267064437614876,0
83,0.7891755104064941,0.1757837778191334,0.11263720691204071,0.49981263944553184,0,0,94,96,23.5,0.0,0.5,0.142727701793512,0
84,0.7719747424125671,0.19248712532294304,0.09263130277395248,0.6489531329439804,0,1,95,96,23.5,0.25,0.25,0.11999265997286665,0
85,0.7884055376052856,0.17212623561208867,0.12934695184230804,0.4950409702307298,1,2,95,96,23.25,0.25,0.25,0.16406144512275794,0
86,0.7522186040878296,0.18499969968623153,0.12360358983278275,0.48040472837726184,0,1,95,96,23.5,0.25,0.25,0.16431870889801964,0
87,0.7196187973022461,0.21312029950634462,0.09978757053613663,0.6196877668552864,4,5,94,95,22.25,0.25,0.25,0.13866726509955934,0
88,0.778867781162262,0.1877694765219232,0.10660587251186371,0.5636118033619137,0,1,94,95,23.25,0.25,0.25,0.13687287507615423,0
89,0.7515709400177002,0.20195639033130233,0.09844007343053818,0.5679425234001718,0,0,94,96,23.5,0.0,0.5,0.1309790841942609,0
90,0.7026123404502869,0.2030403221817937,0.10339146852493286,0.6308501972476985,0,0,94,95,23.5,0.0,0.25,0.14715293565534562,0
91,0.7498089075088501,0.18846002839811996,0.12923291325569153,0.47766542360522257,0,2,93,95,22.75,0.5,0.5,0.17235446519974315,0
92,0.7755988240242004,0.16710196336737243,0.09996745735406876,0.6767592541180653,0,0,95,96,23.75,0.0,0.25,0.12889067680039384,0
93,0.7307745218276978,0.20755832902813148,0.12082652002573013,0.6005868757600407,0,1,95,96,23.5,0.25,0.25,0.16534035658979726,0
94,0.76969975233078,0.17551269729573554,0.10185140371322632,0.6220179800477884,0,0,95,96,23.75,0.0,0.25,0.13232614848166857,0
95,0.7953966856002808,0.18078411758155508,0.10783961415290833,0.6577440854586863,0,0,92,93,23.0,0.0,0.25,0.13557966245675573,0
96,0.7762379050254822,0.19514302304572234,0.14648011326789856,0.4114219835090417,0,0,94,95,23.5,0.0,0.25,0.18870517958420227,0
97,0.7592055797576904,0.20202198949295286,0.0901646688580513,0.5618194291263449,0,0,95,96,23.75,0.0,0.25,0.11876186274451307,0
98,0.7523941397666931,0.20553462035688758,0.13154162466526031,0.5172777815601031,0,0,94,95,23.5,0.0,0.25,0.17483074058238882,0
99,0.7933705449104309,0.18335310587114026,0.09710797667503357,0.6142247444530342,0,0,94,95,23.5,0.0,0.25,0.12239927143500993,0
100,0.7953944206237793,0.18533972862535766,0.10961481928825378,0.4975270271335755,0,0,95,96,23.75,0.0,0.25,0.13781190368709095,0
101,0.7193875312805176,0.19562380067808294,0.08531107008457184,0.6913277849285143,0,0,94,95,23.5,0.0,0.25,0.11858847474422751,0
102,0.727502167224884,0.20971678169304708,0.08187369257211685,0.8082023852976744,0,0,95,96,23.75,0.0,0.25,0.1125408229152508,0
103,0.7244415879249573,0.2062390937125564,0.09005507081747055,0.731274055312544,0,0,93,94,23.25,0.0,0.25,0.12430963699284349,0
104,0.7319019436836243,0.20728575876250693,0.09126509726047516,0.6460840430146993,0,0,95,96,23.75,0.0,0.25,0.1246957984578408,0
105,0.7525960803031921,0.1862462199441855,0.08787883073091507,0.6887180956306782,0,1,95,96,23.5,0.25,0.25,0.11676759025307713,0
106,0.7497850656509399,0.1936107604028394,0.10090506076812744,0.6731638525706685,0,0,95,96,23.75,0.0,0.25,0.13457864845644107,0
107,0.7415165901184082,0.20707657293258902,0.09980626404285431,0.5959864195936478,0,0,94,96,23.5,0.0,0.5,0.1345974795073929,0
108,0.7624371647834778,0.18823779530476822,0.09506256878376007,0.7278808146228702,0,1,95,96,23.5,0.25,0.25,0.12468249604642057,0
109,0.7800566554069519,0.2009197131024188,0.1404869705438614,0.45624958036877905,0,3,95,96,23.0,0.75,0.25,0.18009841922388317,0
110,0.7918468713760376,0.171086292450741,0.09911086410284042,0.6671881501394293,0,0,95,96,23.75,0.0,0.25,0.1251641796987968,0
111,0.7357386350631714,0.2035585960582473,0.10130573064088821,0.6380717105396218,0,0,92,93,23.0,0.0,0.25,0.13769255250839177,0
112,0.7643453478813171,0.19876435509035031,0.12641960382461548,0.5425641534600458,0,4,95,96,22.75,1.0,0.25,0.1653959223733578,0
113,0.7124465703964233,0.19924704276044164,0.07437704503536224,0.8197127275357272,0,2,95,96,23.25,0.5,0.25,0.10439666373013343,0
114,0.7539506554603577,0.18554484068667462,0.10231263190507889,0.6548848910904024,0,0,90,92,22.5,0.0,0.5,0.1357020266035944,0
115,0.7329820394515991,0.2164075481658803,0.11159253120422363,0.5980345708712475,0,1,93,94,23.0,0.25,0.25,0.15224456425660127,0
116,0.7760328054428101,0.1760896205510585,0.11509060114622116,0.6309501159401132,3,4,94,95,22.5,0.25,0.25,0.1483063606834889,0
117,0.7673896551132202,0.18772374373789386,0.12844343483448029,0.5284973606368579,0,0,94,95,23.5,0.0,0.25,0.16737707366608925,0
118,0.748316764831543,0.1996720623207042,0.13694970309734344,0.5058462294757685,0,0,95,96,23.75,0.0,0.25,0.18301033670971253,0
119,0.7627733945846558,0.1965615914526396,0.10883108526468277,0.6300866409745259,0,0,94,96,23.5,0.0,0.5,0.1426781348659169,0
120,0.7650404572486877,0.1906376339095564,0.09791293740272522,0.6015328209878027,0,0,93,96,23.25,0.0,0.75,0.12798399937546984,0
121,0.7384376525878906,0.2052916927114275,0.08878274261951447,0.7028188389974067,2,3,95,96,23.0,0.25,0.25,0.12023051954131947,0
122,0.7634193301200867,0.20831899014143526,0.09568414837121964,0.6540649494580849,1,2,94,96,23.0,0.25,0.5,0.12533629238359528,0
123,0.7672619819641113,0.20487169567419589,0.10578230768442154,0.6019953991661138,2,3,91,94,22.0,0.25,0.75,0.13786986736085863,0
124,0.7281769514083862,0.20256391986040187,0.11245259642601013,0.5201917998199446,0,0,95,96,23.75,0.0,0.25,0.1544303156101173,0
125,0.711364209651947,0.20553206106121882,0.09488561749458313,0.6637724874388826,0,0,95,96,23.75,0.0,0.25,0.1333854250848638,0
126,0.7586153149604797,0.19354496928804216,0.12786321341991425,0.46403215684400734,0,0,94,95,23.5,0.0,0.25,0.16854815727860084,0
127,0.7710971236228943,0.19949743612497095,0.1254339963197708,0.6414539401522952,0,0,95,96,23.75,0.0,0.25,0.1626695165589989,0
128,0.7832003831863403,0.1678777849670645,0.11971262842416763,0.5261168203728793,0,0,95,96,23.75,0.0,0.25,0.15285057437936087,0
129,0.7580562233924866,0.1992306145750225,0.08289770036935806,0.7049719220361842,0,0,95,96,23.75,0.0,0.25,0.10935560953298507,0
130,0.688379168510437,0.22511900508836802,0.09366962313652039,0.6977770820586879,0,0,95,96,23.75,0.0,0.25,0.13607271605735727,0
131,0.8174077272415161,0.14568158258679964,0.1316702663898468,0.5093715744770232,1,3,95,96,23.0,0.5,0.25,0.16108272775226987,0
132,0.7718188762664795,0.18026450285011042,0.10024534165859222,0.6666918375449713,2,3,95,96,23.0,0.25,0.25,0.12988195124678623,0
133,0.7486231327056885,0.19667862066725203,0.08074686676263809,0.7447160877240947,0,1,93,94,23.0,0.25,0.25,0.1078605018132437,0
134,0.7577876448631287,0.1656410234830241,0.12883354723453522,0.485831968616703,3,4,95,96,22.75,0.25,0.25,0.1700127312814728,0
135,0.7030394673347473,0.19959989554935992,0.08735646307468414,0.7396802807317763,0,1,95,96,23.5,0.25,0.25,0.12425541827097734,0
136,0.7652557492256165,0.1902447966373341,0.11463744193315506,0.5905438297787712,0,1,95,96,23.5,0.25,0.25,0.1498027842968313,0
137,0.7565162181854248,0.19697577322073115,0.11946646869182587,0.4962704211002788,0,0,94,95,23.5,0.0,0.25,0.15791659956527754,0
138,0.7598618865013123,0.1789732951679223,0.16399124264717102,0.44923580220596215,0,0,95,96,23.75,0.0,0.25,0.2158171709364815,0
139,0.7454925775527954,0.19676852459645536,0.09262937307357788,0.6330188592740449,0,0,94,96,23.5,0.0,0.5,0.12425257589773644,0
140,0.7646071910858154,0.19606855483092428,0.09307188540697098,0.6672695508136194,1,4,94,96,22.5,0.75,0.5,0.12172509818381382,0
141,0.7374562621116638,0.19765896652913814,0.10853276401758194,0.5274389320918806,0,0,95,96,23.75,0.0,0.25,0.14717179796779348,0
142,0.7320652604103088,0.2092383726549149,0.08144114911556244,0.6543276705206532,0,0,95,96,23.75,0.0,0.25,0.11124848223219362,0
143,0.7448386549949646,0.20812987008414238,0.1073557659983635,0.6566663985480788,0,0,93,96,23.25,0.0,0.75,0.14413291426059147,0
144,0.7640288472175598,0.2129187682556712,0.07677743583917618,0.6948026534579252,1,2,93,96,22.75,0.25,0.75,0.10049023164345723,0
145,0.7265976667404175,0.21122461769969958,0.1017434373497963,0.604598289675729,1,2,94,96,23.0,0.25,0.5,0.14002720075640554,0
146,0.7706969380378723,0.18533005690808357,0.1467258632183075,0.5336306235874575,0,0,95,96,23.75,0.0,0.25,0.19038075276626742,0
147,0.7600225806236267,0.18113911365664181,0.07647835463285446,0.6397810331687539,0,1,95,96,23.5,0.25,0.25,0.10062642424400224,0
148,0.7029414772987366,0.21012367424799683,0.09031989425420761,0.8014531783832931,1,2,95,96,23.25,0.25,0.25,0.12848849750805558,0
149,0.7141358852386475,0.1899548851985926,0.1257355809211731,0.5545242980185286,0,1,95,96,23.5,0.25,0.25,0.17606674516735035,0
150,0.7409495711326599,0.17994537638792346,0.09502551704645157,0.6300408362512818,0,0,93,94,23.25,0.0,0.25,0.12824829212221536,0
151,0.7632442712783813,0.1970620878502136,0.12413161993026733,0.5516709298020775,2,3,93,96,22.5,0.25,0.75,0.16263681838365515,0
152,0.7368996143341064,0.18306837333347137,0.09370020031929016,0.6800761722831361,0,2,94,96,23.0,0.5,0.5,0.12715463340819036,0
153,0.768101692199707,0.19918841327368692,0.13061745464801788,0.5509402163391416,0,0,93,96,23.25,0.0,0.75,0.17005229382316897,0
154,0.7352628707885742,0.17402289815935323,0.0915284976363182,0.6188197852182059,0,1,95,96,23.5,0.25,0.25,0.12448404682552962,0
155,0.7450301051139832,0.19273653147466094,0.13051912188529968,0.4803472774829061,0,0,95,96,23.75,0.0,0.25,0.1751863729927147,0
156,0.7248446345329285,0.18521570199512782,0.09609678387641907,0.7026227231550706,0,2,94,96,23.0,0.5,0.5,0.1325756987058908,0
157,0.8104373812675476,0.1855789117255771,0.14001981914043427,0.4879657696408615,0,1,95,96,23.5,0.25,0.25,0.17277068207470786,0
158,0.7112873792648315,0.19663900681631807,0.10906263440847397,0.5183502493042319,0,0,94,96,23.5,0.0,0.5,0.153331322314756,0
159,0.725348711013794,0.23119646172854846,0.09245004504919052,0.5635134890096938,0,0,92,94,23.0,0.0,0.5,0.12745599963909277,0
160,0.7450302243232727,0.19197605222531114,0.10632886737585068,0.5562245243381102,2,4,95,96,22.75,0.5,0.25,0.14271752192661918,0
161,0.7444046139717102,0.2170380110171825,0.10533656179904938,0.6327105310398886,0,1,95,96,23.5,0.25,0.25,0.1415044450584941,0
162,0.7916948199272156,0.18580134214848407,0.1403237283229828,0.40471628547878374,0,1,95,96,23.5,0.25,0.25,0.17724472207091546,0
163,0.7833587527275085,0.17310662541956187,0.11442776024341583,0.5463036310034083,0,2,95,96,23.25,0.5,0.25,0.1460732516806633,0
164,0.8173050880432129,0.1566866397746108,0.13635864853858948,0.464133152745847,6,7,95,96,22.0,0.25,0.25,0.16683934865138128,0
165,0.7265453934669495,0.22978669433440127,0.0900181457400322,0.6452285629791878,0,1,95,96,23.5,0.25,0.25,0.12389885965759291,0
166,0.7230485677719116,0.20027645464720956,0.08298172801733017,0.6234762564602003,0,1,95,96,23.5,0.25,0.25,0.11476646482136048,0
167,0.740493655204773,0.19720707788884576,0.10391736030578613,0.5619728824097591,3,4,95,96,22.75,0.25,0.25,0.14033524740606895,0
168,0.78480464220047,0.19180029721640815,0.10043933242559433,0.564027758418882,0,1,91,94,22.5,0.25,0.75,0.12798004372652294,0
169,0.7269691228866577,0.20149697643212597,0.11990650743246078,0.48804094477679577,0,2,95,96,23.25,0.5,0.25,0.16494030304386875,0
170,0.7515507340431213,0.20595962194727244,0.11391147971153259,0.5586863445078599,0,1,90,91,22.25,0.25,0.25,0.15156858286695088,0
171,0.8126224279403687,0.18804942618726667,0.12042787671089172,0.5572578212368615,0,0,93,95,23.25,0.0,0.5,0.14819659483940417,0
172,0.7493950128555298,0.20066593163856916,0.10697747021913528,0.6413269896734796,0,0,95,96,23.75,0.0,0.25,0.14275177761258823,0
173,0.7165331244468689,0.21673205960255482,0.11760061979293823,0.5682253545469336,0,2,94,96,23.0,0.5,0.5,0.1641244707056922,0
174,0.7697720527648926,0.1873511765569472,0.1530739665031433,0.4795486448442559,0,0,95,96,23.75,0.0,0.25,0.19885622757195096,0
175,0.7721207141876221,0.1983194079435938,0.06899358332157135,0.919322577725962,0,0,95,96,23.75,0.0,0.25,0.08935595439135725,0
176,0.7646867632865906,0.1776388489954452,0.09944718331098557,0.6653075184069016,0,0,95,96,23.75,0.0,0.25,0.1300495681180172,0
177,0.7659216523170471,0.22136672722941644,0.10160014778375626,0.6858753257149302,0,0,94,95,23.5,0.0,0.25,0.1326508363830661,0
178,0.7190247178077698,0.20550761557867614,0.10843239724636078,0.6376736260225169,0,1,93,95,23.0,0.25,0.5,0.15080482570468465,0
179,0.7579548954963684,0.1851212802581365,0.10306493192911148,0.7326790061635314,0,0,95,96,23.75,0.0,0.25,0.13597765848799812,0
180,0.7573066353797913,0.19448005457795156,0.12553507089614868,0.5589921130187182,0,0,94,95,23.5,0.0,0.25,0.16576518022081307,0
181,0.7599331140518188,0.20293597144748973,0.09156137704849243,0.7653738742110934,0,0,91,93,22.75,0.0,0.5,0.12048609983621399,0
182,0.7692020535469055,0.19160982401566393,0.11647388339042664,0.5010176001064425,2,3,93,96,22.5,0.25,0.75,0.1514217010385609,0
183,0.7569005489349365,0.2121295009782116,0.0966477021574974,0.6181709449742461,0,0,95,96,23.75,0.0,0.25,0.12768877271062104,0
184,0.7344673871994019,0.19329293400803324,0.10392408072948456,0.5926824578551859,0,0,95,96,23.75,0.0,0.25,0.14149584112339902,0
185,0.7555474042892456,0.17999327389388844,0.15893909335136414,0.4365939036333577,0,0,93,94,23.25,0.0,0.25,0.21036283421670998,0
186,0.7477566599845886,0.18674748062517563,0.08764488995075226,0.6879144281743407,0,1,95,96,23.5,0.25,0.25,0.11721044377265544,0
187,0.8024811148643494,0.1696072254859267,0.11327873915433884,0.5711117754093245,0,0,93,96,23.25,0.0,0.75,0.14116062927348436,0
188,0.7522405982017517,0.21040106325397648,0.11766771227121353,0.5886529636721571,0,0,93,96,23.25,0.0,0.75,0.15642297497968188,0
189,0.7636520862579346,0.18833484520240312,0.09024783968925476,0.6936912504561268,0,0,94,95,23.5,0.0,0.25,0.1181792616209422,0
190,0.7538279891014099,0.19210180803794694,0.09447018057107925,0.7552756705608304,1,2,94,96,23.0,0.25,0.5,0.12532060620844168,0
191,0.7466167211532593,0.20207919033382166,0.0760447084903717,0.6748568174078052,0,1,94,96,23.25,0.25,0.5,0.10185240476922279,0
192,0.7132551670074463,0.20129397758864878,0.0838070958852768,0.6074001826749018,0,0,95,96,23.75,0.0,0.25,0.11749945848538362,0
193,0.7968019247055054,0.1851965250456347,0.08795585483312607,0.5887225031945573,1,2,95,96,23.25,0.25,0.25,0.11038609735491563,0
194,0.7284402251243591,0.21289680742454156,0.10326642543077469,0.7070472003079324,0,1,93,96,23.0,0.25,0.75,0.14176376024971035,0
195,0.733646810054779,0.18529983748696333,0.09736593067646027,0.7265449945264219,0,0,95,96,23.75,0.0,0.25,0.1327149922033877,0
196,0.7547857761383057,0.20530335371680028,0.09969772398471832,0.6492734359738386,0,0,94,96,23.5,0.0,0.5,0.13208744406234,0
197,0.7415375709533691,0.18760676447495592,0.08430790156126022,0.780817039109231,0,0,95,96,23.75,0.0,0.25,0.11369336479184525,0
198,0.7251030802726746,0.20024987647152195,0.08596866577863693,0.7166269345311994,0,1,94,96,23.25,0.25,0.5,0.11856061312869953,0
199,0.7640369534492493,0.18331951467002974,0.13010624051094055,0.46329519536764474,0,1,93,95,23.0,0.25,0.5,0.17028788977231424,0
